,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,cue,stim_number,task,task_condition,cue_condition,condition,current_trial,correct_response,CTI,choices,correct_trial,ITIParams,current_question,current_key_answer,exp_id,attention_check_percent
267,,html-keyboard-response,267,150063,0.0-3.0-233.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
268,,html-keyboard-response,268,150219,0.0-3.0-234.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,3.0,parity,switch,switch,task_switch_cue_switch,46.0,.,150.0,,,,,,,
269,,html-keyboard-response,269,151727,0.0-3.0-235.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,3.0,parity,switch,switch,task_switch_cue_switch,46.0,.,150.0,"[',', '.']",0,,,,,
270,,html-keyboard-response,270,151916,0.0-3.0-236.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,183.9062687062174,,test,0.0,183.9062687062174,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
271,,call-function,271,151916,0.0-3.0-237.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
272,,html-keyboard-response,272,152419,0.0-3.0-238.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
273,,html-keyboard-response,273,152576,0.0-3.0-239.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,6.0,parity,stay,stay,task_stay_cue_stay,47.0,",",150.0,,,,,,,
274,,html-keyboard-response,274,154083,0.0-3.0-240.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,6.0,parity,stay,stay,task_stay_cue_stay,47.0,",",150.0,"[',', '.']",0,,,,,
275,,html-keyboard-response,275,154829,0.0-3.0-241.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,743.9027416837438,,test,0.0,743.9027416837438,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
276,,call-function,276,154830,0.0-3.0-242.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
277,,html-keyboard-response,277,155334,0.0-3.0-243.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
278,,html-keyboard-response,278,155490,0.0-3.0-244.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,3.0,magnitude,switch,switch,task_switch_cue_switch,48.0,.,150.0,,,,,,,
279,,html-keyboard-response,279,156996,0.0-3.0-245.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,High-Low,3.0,magnitude,switch,switch,task_switch_cue_switch,48.0,.,150.0,"[',', '.']",0,,,,,
280,,html-keyboard-response,280,157120,0.0-3.0-246.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,122.32238924509181,,test,0.0,122.32238924509181,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
281,,call-function,281,157120,0.0-3.0-247.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
282,,html-keyboard-response,282,157625,0.0-3.0-248.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
283,,html-keyboard-response,283,157782,0.0-3.0-249.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,9.0,parity,switch,switch,task_switch_cue_switch,49.0,.,150.0,,,,,,,
284,,html-keyboard-response,284,159288,0.0-3.0-250.0,678.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,9.0,parity,switch,switch,task_switch_cue_switch,49.0,.,150.0,"[',', '.']",1,,,,,
285,,html-keyboard-response,285,159389,0.0-3.0-251.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,97.35144103326036,,test,0.0,97.35144103326036,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
286,,call-function,286,159390,0.0-3.0-252.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
287,,html-keyboard-response,287,159894,0.0-3.0-253.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
288,,html-keyboard-response,288,160049,0.0-3.0-254.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,3.0,parity,stay,stay,task_stay_cue_stay,50.0,.,150.0,,,,,,,
289,,html-keyboard-response,289,161556,0.0-3.0-255.0,747.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,3.0,parity,stay,stay,task_stay_cue_stay,50.0,.,150.0,"[',', '.']",1,,,,,
290,,html-keyboard-response,290,162332,0.0-3.0-256.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,769.9640121304628,,test,0.0,769.9640121304628,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
291,,call-function,291,162333,0.0-3.0-257.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
292,,html-keyboard-response,292,162837,0.0-3.0-258.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
293,,html-keyboard-response,293,162994,0.0-3.0-259.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,1.0,parity,stay,stay,task_stay_cue_stay,51.0,.,150.0,,,,,,,
294,,html-keyboard-response,294,164501,0.0-3.0-260.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,1.0,parity,stay,stay,task_stay_cue_stay,51.0,.,150.0,"[',', '.']",0,,,,,
295,,html-keyboard-response,295,164559,0.0-3.0-261.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,57.18181653001287,,test,0.0,57.18181653001287,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
296,,call-function,296,164559,0.0-3.0-262.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
297,,html-keyboard-response,297,165063,0.0-3.0-263.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
298,,html-keyboard-response,298,165219,0.0-3.0-264.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,7.0,magnitude,switch,switch,task_switch_cue_switch,52.0,",",150.0,,,,,,,
299,,html-keyboard-response,299,166726,0.0-3.0-265.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Magnitude,7.0,magnitude,switch,switch,task_switch_cue_switch,52.0,",",150.0,"[',', '.']",0,,,,,
300,,html-keyboard-response,300,168050,0.0-3.0-266.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1321.3984221533844,,test,0.0,1321.3984221533844,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
301,,call-function,301,168051,0.0-3.0-267.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
302,,html-keyboard-response,302,168554,0.0-3.0-268.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
303,,html-keyboard-response,303,168711,0.0-3.0-269.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,2.0,magnitude,stay,switch,task_stay_cue_switch,53.0,.,150.0,,,,,,,
304,,html-keyboard-response,304,170218,0.0-3.0-270.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,High-Low,2.0,magnitude,stay,switch,task_stay_cue_switch,53.0,.,150.0,"[',', '.']",0,,,,,
305,,html-keyboard-response,305,170719,0.0-3.0-271.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,497.9218462733411,,test,0.0,497.9218462733411,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
306,,call-function,306,170720,0.0-3.0-272.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
307,,html-keyboard-response,307,171224,0.0-3.0-273.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
308,,html-keyboard-response,308,171379,0.0-3.0-274.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,9.0,magnitude,stay,stay,task_stay_cue_stay,54.0,",",150.0,,,,,,,
309,,html-keyboard-response,309,172885,0.0-3.0-275.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,High-Low,9.0,magnitude,stay,stay,task_stay_cue_stay,54.0,",",150.0,"[',', '.']",0,,,,,
310,,html-keyboard-response,310,173718,0.0-3.0-276.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,826.3397277453731,,test,0.0,826.3397277453731,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
311,,call-function,311,173719,0.0-3.0-277.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
312,,html-keyboard-response,312,174221,0.0-3.0-278.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
313,,html-keyboard-response,313,174378,0.0-3.0-279.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,3.0,magnitude,stay,stay,task_stay_cue_stay,55.0,.,150.0,,,,,,,
314,,html-keyboard-response,314,175884,0.0-3.0-280.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,High-Low,3.0,magnitude,stay,stay,task_stay_cue_stay,55.0,.,150.0,"[',', '.']",0,,,,,
315,,html-keyboard-response,315,175926,0.0-3.0-281.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,35.17005752275984,,test,0.0,35.17005752275984,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
316,,call-function,316,175926,0.0-3.0-282.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
317,,html-keyboard-response,317,176429,0.0-3.0-283.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
318,,html-keyboard-response,318,176585,0.0-3.0-284.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,7.0,magnitude,stay,switch,task_stay_cue_switch,56.0,",",150.0,,,,,,,
319,,html-keyboard-response,319,178093,0.0-3.0-285.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Magnitude,7.0,magnitude,stay,switch,task_stay_cue_switch,56.0,",",150.0,"[',', '.']",0,,,,,
320,,html-keyboard-response,320,179192,0.0-3.0-286.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1093.4552275450756,,test,0.0,1093.4552275450756,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
321,,call-function,321,179193,0.0-3.0-287.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
322,,html-keyboard-response,322,179698,0.0-3.0-288.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
323,,html-keyboard-response,323,179854,0.0-3.0-289.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,2.0,parity,switch,switch,task_switch_cue_switch,57.0,",",150.0,,,,,,,
324,,html-keyboard-response,324,181361,0.0-3.0-290.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,2.0,parity,switch,switch,task_switch_cue_switch,57.0,",",150.0,"[',', '.']",0,,,,,
325,,html-keyboard-response,325,181910,0.0-3.0-291.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,546.0645280523906,,test,0.0,546.0645280523906,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
326,,call-function,326,181910,0.0-3.0-292.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
327,,html-keyboard-response,327,182414,0.0-3.0-293.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
328,,html-keyboard-response,328,182571,0.0-3.0-294.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,6.0,parity,stay,stay,task_stay_cue_stay,58.0,",",150.0,,,,,,,
329,,html-keyboard-response,329,184077,0.0-3.0-295.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,6.0,parity,stay,stay,task_stay_cue_stay,58.0,",",150.0,"[',', '.']",0,,,,,
330,,html-keyboard-response,330,186769,0.0-3.0-296.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,2685.8402490354515,,test,0.0,2685.8402490354515,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
331,,call-function,331,186769,0.0-3.0-297.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
332,,html-keyboard-response,332,187272,0.0-3.0-298.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
333,,html-keyboard-response,333,187427,0.0-3.0-299.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,4.0,parity,stay,switch,task_stay_cue_switch,59.0,",",150.0,,,,,,,
334,,html-keyboard-response,334,188931,0.0-3.0-300.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Parity,4.0,parity,stay,switch,task_stay_cue_switch,59.0,",",150.0,"[',', '.']",0,,,,,
335,,html-keyboard-response,335,190023,0.0-3.0-301.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1086.0796783913163,,test,0.0,1086.0796783913163,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
336,,call-function,336,190024,0.0-3.0-302.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
337,,html-keyboard-response,337,190529,0.0-3.0-303.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
338,,html-keyboard-response,338,190685,0.0-3.0-304.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,2.0,parity,stay,switch,task_stay_cue_switch,60.0,",",150.0,,,,,,,
339,,html-keyboard-response,339,192191,0.0-3.0-305.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,2.0,parity,stay,switch,task_stay_cue_switch,60.0,",",150.0,"[',', '.']",0,,,,,
340,,html-keyboard-response,340,192221,0.0-3.0-306.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,25.96802991804659,,test,0.0,25.96802991804659,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
341,,call-function,341,192222,0.0-3.0-307.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
342,,html-keyboard-response,342,192726,0.0-3.0-308.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
343,,html-keyboard-response,343,192882,0.0-3.0-309.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,9.0,parity,stay,stay,task_stay_cue_stay,61.0,.,150.0,,,,,,,
344,,html-keyboard-response,344,194385,0.0-3.0-310.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,9.0,parity,stay,stay,task_stay_cue_stay,61.0,.,150.0,"[',', '.']",0,,,,,
345,,html-keyboard-response,345,194456,0.0-3.0-311.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,67.77937583400174,,test,0.0,67.77937583400174,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
346,,call-function,346,194457,0.0-3.0-312.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
347,,html-keyboard-response,347,194963,0.0-3.0-313.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
348,,html-keyboard-response,348,195117,0.0-3.0-314.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,9.0,parity,stay,switch,task_stay_cue_switch,62.0,.,150.0,,,,,,,
349,,html-keyboard-response,349,196624,0.0-3.0-315.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Parity,9.0,parity,stay,switch,task_stay_cue_switch,62.0,.,150.0,"[',', '.']",0,,,,,
350,,html-keyboard-response,350,196733,0.0-3.0-316.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,102.61129899292321,,test,0.0,102.61129899292321,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
351,,call-function,351,196733,0.0-3.0-317.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
352,,html-keyboard-response,352,197238,0.0-3.0-318.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
353,,html-keyboard-response,353,197395,0.0-3.0-319.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,7.0,magnitude,switch,switch,task_switch_cue_switch,63.0,",",150.0,,,,,,,
354,,html-keyboard-response,354,198898,0.0-3.0-320.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Magnitude,7.0,magnitude,switch,switch,task_switch_cue_switch,63.0,",",150.0,"[',', '.']",0,,,,,
355,,html-keyboard-response,355,199772,0.0-3.0-321.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,867.9703215289296,,test,0.0,867.9703215289296,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
356,,call-function,356,199773,0.0-3.0-322.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
357,,html-keyboard-response,357,200275,0.0-3.0-323.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,,
358,,html-keyboard-response,358,200431,0.0-3.0-324.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,6.0,parity,switch,switch,task_switch_cue_switch,64.0,",",150.0,,,,,,,
