,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,cue,stim_number,task,task_condition,cue_condition,current_trial,correct_response,CTI,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,exp_id,attention_check_percent
183,,html-keyboard-response,183,141625,0.0-3.0-149.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,8.0,magnitude,stay,stay,29.0,",",150.0,,,,,,,
184,,html-keyboard-response,184,143131,0.0-3.0-150.0,774.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,High-Low,8.0,magnitude,stay,stay,29.0,",",150.0,"[',', '.']",1.0,,,,,
185,,html-keyboard-response,185,144156,0.0-3.0-151.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1018.2161251914616,,test,0.0,1018.2161251914616,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
186,,call-function,186,144156,0.0-3.0-152.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
187,,html-keyboard-response,187,144659,0.0-3.0-153.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
188,,html-keyboard-response,188,144815,0.0-3.0-154.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,3.0,magnitude,stay,stay,30.0,.,150.0,,,,,,,
189,,html-keyboard-response,189,146323,0.0-3.0-155.0,583.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,High-Low,3.0,magnitude,stay,stay,30.0,.,150.0,"[',', '.']",1.0,,,,,
190,,html-keyboard-response,190,146724,0.0-3.0-156.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,397.4766287147876,,test,0.0,397.4766287147876,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
191,,call-function,191,146724,0.0-3.0-157.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
192,,html-keyboard-response,192,147228,0.0-3.0-158.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
193,,html-keyboard-response,193,147381,0.0-3.0-159.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,9.0,parity,switch,switch,31.0,.,150.0,,,,,,,
194,,html-keyboard-response,194,148888,0.0-3.0-160.0,1026.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,9.0,parity,switch,switch,31.0,.,150.0,"[',', '.']",1.0,,,,,
195,,html-keyboard-response,195,151041,0.0-3.0-161.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,2146.2767515291152,,test,0.0,2146.2767515291152,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
196,,call-function,196,151041,0.0-3.0-162.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
197,,html-keyboard-response,197,151544,0.0-3.0-163.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
198,,html-keyboard-response,198,151698,0.0-3.0-164.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,1.0,parity,stay,stay,32.0,.,150.0,,,,,,,
199,,html-keyboard-response,199,153205,0.0-3.0-165.0,675.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,1.0,parity,stay,stay,32.0,.,150.0,"[',', '.']",1.0,,,,,
200,,html-keyboard-response,200,154758,0.0-3.0-166.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1546.4201464195023,,test,0.0,1546.4201464195023,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
201,,call-function,201,154759,0.0-3.0-167.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
202,,html-keyboard-response,202,155261,0.0-3.0-168.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
203,,html-keyboard-response,203,155417,0.0-3.0-169.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,4.0,parity,stay,stay,33.0,",",150.0,,,,,,,
204,,html-keyboard-response,204,156923,0.0-3.0-170.0,698.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Parity,4.0,parity,stay,stay,33.0,",",150.0,"[',', '.']",1.0,,,,,
205,,html-keyboard-response,205,157196,0.0-3.0-171.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,271.25853009031147,,test,0.0,271.25853009031147,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
206,,call-function,206,157196,0.0-3.0-172.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
207,,html-keyboard-response,207,157699,0.0-3.0-173.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
208,,html-keyboard-response,208,157856,0.0-3.0-174.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,6.0,parity,stay,stay,34.0,",",150.0,,,,,,,
209,,html-keyboard-response,209,159364,0.0-3.0-175.0,500.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Parity,6.0,parity,stay,stay,34.0,",",150.0,"[',', '.']",1.0,,,,,
210,,html-keyboard-response,210,159401,0.0-3.0-176.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,31.18823621267419,,test,0.0,31.18823621267419,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
211,,call-function,211,159402,0.0-3.0-177.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
212,,html-keyboard-response,212,159905,0.0-3.0-178.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
213,,html-keyboard-response,213,160061,0.0-3.0-179.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,9.0,magnitude,switch,switch,35.0,",",150.0,,,,,,,
214,,html-keyboard-response,214,161567,0.0-3.0-180.0,517.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Magnitude,9.0,magnitude,switch,switch,35.0,",",150.0,"[',', '.']",1.0,,,,,
215,,html-keyboard-response,215,161719,0.0-3.0-181.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,145.62917078134302,,test,0.0,145.62917078134302,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
216,,call-function,216,161720,0.0-3.0-182.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
217,,html-keyboard-response,217,162223,0.0-3.0-183.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
218,,html-keyboard-response,218,162380,0.0-3.0-184.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,2.0,magnitude,stay,stay,36.0,.,150.0,,,,,,,
219,,html-keyboard-response,219,163888,0.0-3.0-185.0,585.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Magnitude,2.0,magnitude,stay,stay,36.0,.,150.0,"[',', '.']",1.0,,,,,
220,,html-keyboard-response,220,163906,0.0-3.0-186.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,16.89790581340691,,test,0.0,16.89790581340691,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
221,,call-function,221,163907,0.0-3.0-187.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
222,,html-keyboard-response,222,164410,0.0-3.0-188.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
223,,html-keyboard-response,223,164563,0.0-3.0-189.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,6.0,parity,switch,switch,37.0,",",150.0,,,,,,,
224,,html-keyboard-response,224,166070,0.0-3.0-190.0,696.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Even-Odd,6.0,parity,switch,switch,37.0,",",150.0,"[',', '.']",1.0,,,,,
225,,html-keyboard-response,225,166095,0.0-3.0-191.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,21.019941981867888,,test,0.0,21.019941981867888,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
226,,call-function,226,166096,0.0-3.0-192.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
227,,html-keyboard-response,227,166600,0.0-3.0-193.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
228,,html-keyboard-response,228,166756,0.0-3.0-194.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,2.0,parity,stay,switch,38.0,",",150.0,,,,,,,
229,,html-keyboard-response,229,168263,0.0-3.0-195.0,545.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,2.0,parity,stay,switch,38.0,",",150.0,"[',', '.']",0.0,,,,,
230,,html-keyboard-response,230,168736,0.0-3.0-196.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,466.665268368881,,test,0.0,466.665268368881,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
231,,call-function,231,168736,0.0-3.0-197.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
232,,html-keyboard-response,232,169238,0.0-3.0-198.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
233,,html-keyboard-response,233,169395,0.0-3.0-199.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,4.0,magnitude,switch,switch,39.0,.,150.0,,,,,,,
234,,html-keyboard-response,234,170901,0.0-3.0-200.0,999.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Magnitude,4.0,magnitude,switch,switch,39.0,.,150.0,"[',', '.']",0.0,,,,,
235,,html-keyboard-response,235,171216,0.0-3.0-201.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,309.0342516154954,,test,0.0,309.0342516154954,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
236,,call-function,236,171217,0.0-3.0-202.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
237,,html-keyboard-response,237,171720,0.0-3.0-203.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
238,,html-keyboard-response,238,171877,0.0-3.0-204.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,8.0,magnitude,stay,switch,40.0,",",150.0,,,,,,,
239,,html-keyboard-response,239,173383,0.0-3.0-205.0,522.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,High-Low,8.0,magnitude,stay,switch,40.0,",",150.0,"[',', '.']",1.0,,,,,
240,,html-keyboard-response,240,173568,0.0-3.0-206.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,180.96058250758836,,test,0.0,180.96058250758836,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
241,,call-function,241,173569,0.0-3.0-207.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
242,,html-keyboard-response,242,174074,0.0-3.0-208.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
243,,html-keyboard-response,243,174229,0.0-3.0-209.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,9.0,parity,switch,switch,41.0,.,150.0,,,,,,,
244,,html-keyboard-response,244,175736,0.0-3.0-210.0,546.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Parity,9.0,parity,switch,switch,41.0,.,150.0,"[',', '.']",0.0,,,,,
245,,html-keyboard-response,245,175990,0.0-3.0-211.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,247.73854597890167,,test,0.0,247.73854597890167,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
246,,call-function,246,175990,0.0-3.0-212.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
247,,html-keyboard-response,247,176494,0.0-3.0-213.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
248,,html-keyboard-response,248,176650,0.0-3.0-214.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,2.0,magnitude,switch,switch,42.0,.,150.0,,,,,,,
249,,html-keyboard-response,249,178157,0.0-3.0-215.0,524.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Magnitude,2.0,magnitude,switch,switch,42.0,.,150.0,"[',', '.']",1.0,,,,,
250,,html-keyboard-response,250,178856,0.0-3.0-216.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,692.8709607800707,,test,0.0,692.8709607800707,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
251,,call-function,251,178856,0.0-3.0-217.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
252,,html-keyboard-response,252,179361,0.0-3.0-218.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
253,,html-keyboard-response,253,179518,0.0-3.0-219.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,2.0,magnitude,stay,switch,43.0,.,150.0,,,,,,,
254,,html-keyboard-response,254,181025,0.0-3.0-220.0,646.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,High-Low,2.0,magnitude,stay,switch,43.0,.,150.0,"[',', '.']",1.0,,,,,
255,,html-keyboard-response,255,182484,0.0-3.0-221.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1452.604360641595,,test,0.0,1452.604360641595,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
256,,call-function,256,182484,0.0-3.0-222.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
257,,html-keyboard-response,257,182990,0.0-3.0-223.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
258,,html-keyboard-response,258,183146,0.0-3.0-224.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,9.0,parity,switch,switch,44.0,.,150.0,,,,,,,
259,,html-keyboard-response,259,184654,0.0-3.0-225.0,848.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,9.0,parity,switch,switch,44.0,.,150.0,"[',', '.']",1.0,,,,,
260,,html-keyboard-response,260,185090,0.0-3.0-226.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,434.2242735847418,,test,0.0,434.2242735847418,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
261,,call-function,261,185091,0.0-3.0-227.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
262,,html-keyboard-response,262,185594,0.0-3.0-228.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
263,,html-keyboard-response,263,185750,0.0-3.0-229.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,2.0,parity,stay,stay,45.0,",",150.0,,,,,,,
264,,html-keyboard-response,264,187258,0.0-3.0-230.0,807.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Parity,2.0,parity,stay,stay,45.0,",",150.0,"[',', '.']",1.0,,,,,
265,,html-keyboard-response,265,187263,0.0-3.0-231.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,2.8562347501251466,,test,0.0,2.8562347501251466,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
266,,call-function,266,187263,0.0-3.0-232.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
267,,html-keyboard-response,267,187765,0.0-3.0-233.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
268,,html-keyboard-response,268,187922,0.0-3.0-234.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,2.0,magnitude,switch,switch,46.0,.,150.0,,,,,,,
269,,html-keyboard-response,269,189429,0.0-3.0-235.0,838.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Magnitude,2.0,magnitude,switch,switch,46.0,.,150.0,"[',', '.']",1.0,,,,,
270,,html-keyboard-response,270,190312,0.0-3.0-236.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,879.5899801851942,,test,0.0,879.5899801851942,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
271,,call-function,271,190313,0.0-3.0-237.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
272,,html-keyboard-response,272,190816,0.0-3.0-238.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
273,,html-keyboard-response,273,190973,0.0-3.0-239.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,3.0,parity,switch,switch,47.0,.,150.0,,,,,,,
274,,html-keyboard-response,274,192481,0.0-3.0-240.0,559.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,3.0,parity,switch,switch,47.0,.,150.0,"[',', '.']",1.0,,,,,
275,,html-keyboard-response,275,193135,0.0-3.0-241.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,648.274097666883,,test,0.0,648.274097666883,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
276,,call-function,276,193135,0.0-3.0-242.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
277,,html-keyboard-response,277,193639,0.0-3.0-243.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
